obcina,regija,leto,stopnja.izobrazbe,stevilo.brezposelnih,vrsta.place,povprecna.placa
BOHINJ,Gorenjska,2019,"strokovno, splošno izobraževanje",34,neto,942.68
BOHINJ,Gorenjska,2020,"strokovno, splošno izobraževanje",19,bruto,1428.11
BOHINJ,Gorenjska,2020,"strokovno, splošno izobraževanje",19,neto,964.97
BOHINJ,Gorenjska,2017,"izobraževanje prve, druge, tretje stopnje",32,bruto,1270.18
BOHINJ,Gorenjska,2017,"izobraževanje prve, druge, tretje stopnje",32,neto,865.32
BOHINJ,Gorenjska,2018,"izobraževanje prve, druge, tretje stopnje",24,bruto,1335.03
BOHINJ,Gorenjska,2018,"izobraževanje prve, druge, tretje stopnje",24,neto,901.8
BOHINJ,Gorenjska,2019,"izobraževanje prve, druge, tretje stopnje",20,bruto,1406.27
BOHINJ,Gorenjska,2019,"izobraževanje prve, druge, tretje stopnje",20,neto,942.68
BOHINJ,Gorenjska,2020,"izobraževanje prve, druge, tretje stopnje",17,bruto,1428.11
BOHINJ,Gorenjska,2020,"izobraževanje prve, druge, tretje stopnje",17,neto,964.97
BOHINJ,Gorenjska,2017,Skupaj,167,bruto,1270.18
BOHINJ,Gorenjska,2017,Skupaj,167,neto,865.32
BOHINJ,Gorenjska,2018,Skupaj,137,bruto,1335.03
BOHINJ,Gorenjska,2018,Skupaj,137,neto,901.8
BOHINJ,Gorenjska,2019,Skupaj,121,bruto,1406.27
BOHINJ,Gorenjska,2019,Skupaj,121,neto,942.68
BOHINJ,Gorenjska,2020,Skupaj,93,bruto,1428.11
BOHINJ,Gorenjska,2020,Skupaj,93,neto,964.97
BOROVNICA,Osrednjeslovenska,2017,OŠ ali manj,62,bruto,1513.41
BOROVNICA,Osrednjeslovenska,2017,OŠ ali manj,62,neto,975.54
BOROVNICA,Osrednjeslovenska,2018,OŠ ali manj,54,bruto,1516.68
BOROVNICA,Osrednjeslovenska,2018,OŠ ali manj,54,neto,978.76
BOROVNICA,Osrednjeslovenska,2019,OŠ ali manj,51,bruto,1554.71
BOROVNICA,Osrednjeslovenska,2019,OŠ ali manj,51,neto,1004.54
BOROVNICA,Osrednjeslovenska,2020,OŠ ali manj,54,bruto,1610.38
BOROVNICA,Osrednjeslovenska,2020,OŠ ali manj,54,neto,1051.22
BOROVNICA,Osrednjeslovenska,2017,srednje poklicno izobraževanje,81,bruto,1513.41
BOROVNICA,Osrednjeslovenska,2017,srednje poklicno izobraževanje,81,neto,975.54
BOROVNICA,Osrednjeslovenska,2018,srednje poklicno izobraževanje,67,bruto,1516.68
BOROVNICA,Osrednjeslovenska,2018,srednje poklicno izobraževanje,67,neto,978.76
BOROVNICA,Osrednjeslovenska,2019,srednje poklicno izobraževanje,62,bruto,1554.71
BOROVNICA,Osrednjeslovenska,2019,srednje poklicno izobraževanje,62,neto,1004.54
BOROVNICA,Osrednjeslovenska,2020,srednje poklicno izobraževanje,46,bruto,1610.38
BOROVNICA,Osrednjeslovenska,2020,srednje poklicno izobraževanje,46,neto,1051.22
BOROVNICA,Osrednjeslovenska,2017,"strokovno, splošno izobraževanje",60,bruto,1513.41
BOROVNICA,Osrednjeslovenska,2017,"strokovno, splošno izobraževanje",60,neto,975.54
BOROVNICA,Osrednjeslovenska,2018,"strokovno, splošno izobraževanje",37,bruto,1516.68
BOROVNICA,Osrednjeslovenska,2018,"strokovno, splošno izobraževanje",37,neto,978.76
BOROVNICA,Osrednjeslovenska,2019,"strokovno, splošno izobraževanje",34,bruto,1554.71
BOROVNICA,Osrednjeslovenska,2019,"strokovno, splošno izobraževanje",34,neto,1004.54
BOROVNICA,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",33,bruto,1610.38
BOROVNICA,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",33,neto,1051.22
BOROVNICA,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",38,bruto,1513.41
BOROVNICA,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",38,neto,975.54
BOROVNICA,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",35,bruto,1516.68
BOROVNICA,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",35,neto,978.76
BOROVNICA,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",27,bruto,1554.71
BOROVNICA,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",27,neto,1004.54
BOROVNICA,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",30,bruto,1610.38
BOROVNICA,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",30,neto,1051.22
BOROVNICA,Osrednjeslovenska,2017,Skupaj,241,bruto,1513.41
BOROVNICA,Osrednjeslovenska,2017,Skupaj,241,neto,975.54
BOROVNICA,Osrednjeslovenska,2018,Skupaj,193,bruto,1516.68
BOROVNICA,Osrednjeslovenska,2018,Skupaj,193,neto,978.76
BOROVNICA,Osrednjeslovenska,2019,Skupaj,174,bruto,1554.71
BOROVNICA,Osrednjeslovenska,2019,Skupaj,174,neto,1004.54
BOROVNICA,Osrednjeslovenska,2020,Skupaj,163,bruto,1610.38
BOROVNICA,Osrednjeslovenska,2020,Skupaj,163,neto,1051.22
BOVEC,Goriška,2017,OŠ ali manj,36,bruto,1436.2
BOVEC,Goriška,2017,OŠ ali manj,36,neto,967.27
BOVEC,Goriška,2018,OŠ ali manj,27,bruto,1461.6
BOVEC,Goriška,2018,OŠ ali manj,27,neto,978.03
BOVEC,Goriška,2019,OŠ ali manj,32,bruto,1527.47
BOVEC,Goriška,2019,OŠ ali manj,32,neto,1013.69
BOVEC,Goriška,2020,OŠ ali manj,24,bruto,1640.49
BOVEC,Goriška,2020,OŠ ali manj,24,neto,1095.34
BOVEC,Goriška,2017,srednje poklicno izobraževanje,30,bruto,1436.2
BOVEC,Goriška,2017,srednje poklicno izobraževanje,30,neto,967.27
BOVEC,Goriška,2018,srednje poklicno izobraževanje,35,bruto,1461.6
BOVEC,Goriška,2018,srednje poklicno izobraževanje,35,neto,978.03
BOVEC,Goriška,2019,srednje poklicno izobraževanje,23,bruto,1527.47
BOVEC,Goriška,2019,srednje poklicno izobraževanje,23,neto,1013.69
BOVEC,Goriška,2020,srednje poklicno izobraževanje,24,bruto,1640.49
BOVEC,Goriška,2020,srednje poklicno izobraževanje,24,neto,1095.34
BOVEC,Goriška,2017,"strokovno, splošno izobraževanje",22,bruto,1436.2
BOVEC,Goriška,2017,"strokovno, splošno izobraževanje",22,neto,967.27
BOVEC,Goriška,2018,"strokovno, splošno izobraževanje",25,bruto,1461.6
BOVEC,Goriška,2018,"strokovno, splošno izobraževanje",25,neto,978.03
BOVEC,Goriška,2019,"strokovno, splošno izobraževanje",36,bruto,1527.47
BOVEC,Goriška,2019,"strokovno, splošno izobraževanje",36,neto,1013.69
BOVEC,Goriška,2020,"strokovno, splošno izobraževanje",19,bruto,1640.49
BOVEC,Goriška,2020,"strokovno, splošno izobraževanje",19,neto,1095.34
BOVEC,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",25,bruto,1436.2
BOVEC,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",25,neto,967.27
BOVEC,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",14,bruto,1461.6
BOVEC,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",14,neto,978.03
BOVEC,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",9,bruto,1527.47
BOVEC,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",9,neto,1013.69
BOVEC,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",13,bruto,1640.49
BOVEC,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",13,neto,1095.34
BOVEC,Goriška,2017,Skupaj,113,bruto,1436.2
BOVEC,Goriška,2017,Skupaj,113,neto,967.27
BOVEC,Goriška,2018,Skupaj,101,bruto,1461.6
BOVEC,Goriška,2018,Skupaj,101,neto,978.03
BOVEC,Goriška,2019,Skupaj,100,bruto,1527.47
BOVEC,Goriška,2019,Skupaj,100,neto,1013.69
BOVEC,Goriška,2020,Skupaj,80,bruto,1640.49
BOVEC,Goriška,2020,Skupaj,80,neto,1095.34
BRASLOVČE,Savinjska,2017,OŠ ali manj,76,bruto,1470.69
BRASLOVČE,Savinjska,2017,OŠ ali manj,76,neto,975.76
BRASLOVČE,Savinjska,2018,OŠ ali manj,60,bruto,1561.3
BRASLOVČE,Savinjska,2018,OŠ ali manj,60,neto,1027.91
BRASLOVČE,Savinjska,2019,OŠ ali manj,52,bruto,1588.18
BRASLOVČE,Savinjska,2019,OŠ ali manj,52,neto,1046.48
BRASLOVČE,Savinjska,2020,OŠ ali manj,52,bruto,1645.95
BRASLOVČE,Savinjska,2020,OŠ ali manj,52,neto,1098.8
BRASLOVČE,Savinjska,2017,srednje poklicno izobraževanje,53,bruto,1470.69
BRASLOVČE,Savinjska,2017,srednje poklicno izobraževanje,53,neto,975.76
BRASLOVČE,Savinjska,2018,srednje poklicno izobraževanje,49,bruto,1561.3
BRASLOVČE,Savinjska,2018,srednje poklicno izobraževanje,49,neto,1027.91
BRASLOVČE,Savinjska,2019,srednje poklicno izobraževanje,40,bruto,1588.18
BRASLOVČE,Savinjska,2019,srednje poklicno izobraževanje,40,neto,1046.48
BRASLOVČE,Savinjska,2020,srednje poklicno izobraževanje,43,bruto,1645.95
BRASLOVČE,Savinjska,2020,srednje poklicno izobraževanje,43,neto,1098.8
BRASLOVČE,Savinjska,2017,"strokovno, splošno izobraževanje",71,bruto,1470.69
BRASLOVČE,Savinjska,2017,"strokovno, splošno izobraževanje",71,neto,975.76
BRASLOVČE,Savinjska,2018,"strokovno, splošno izobraževanje",56,bruto,1561.3
BRASLOVČE,Savinjska,2018,"strokovno, splošno izobraževanje",56,neto,1027.91
BRASLOVČE,Savinjska,2019,"strokovno, splošno izobraževanje",44,bruto,1588.18
BRASLOVČE,Savinjska,2019,"strokovno, splošno izobraževanje",44,neto,1046.48
BRASLOVČE,Savinjska,2020,"strokovno, splošno izobraževanje",46,bruto,1645.95
BRASLOVČE,Savinjska,2020,"strokovno, splošno izobraževanje",46,neto,1098.8
BRASLOVČE,Savinjska,2017,"izobraževanje prve, druge, tretje stopnje",48,bruto,1470.69
BRASLOVČE,Savinjska,2017,"izobraževanje prve, druge, tretje stopnje",48,neto,975.76
BRASLOVČE,Savinjska,2018,"izobraževanje prve, druge, tretje stopnje",38,bruto,1561.3
BRASLOVČE,Savinjska,2018,"izobraževanje prve, druge, tretje stopnje",38,neto,1027.91
BRASLOVČE,Savinjska,2019,"izobraževanje prve, druge, tretje stopnje",31,bruto,1588.18
BRASLOVČE,Savinjska,2019,"izobraževanje prve, druge, tretje stopnje",31,neto,1046.48
BRASLOVČE,Savinjska,2020,"izobraževanje prve, druge, tretje stopnje",28,bruto,1645.95
BRASLOVČE,Savinjska,2020,"izobraževanje prve, druge, tretje stopnje",28,neto,1098.8
BRASLOVČE,Savinjska,2017,Skupaj,248,bruto,1470.69
BRASLOVČE,Savinjska,2017,Skupaj,248,neto,975.76
BRASLOVČE,Savinjska,2018,Skupaj,203,bruto,1561.3
BRASLOVČE,Savinjska,2018,Skupaj,203,neto,1027.91
BRASLOVČE,Savinjska,2019,Skupaj,167,bruto,1588.18
BRASLOVČE,Savinjska,2019,Skupaj,167,neto,1046.48
BRASLOVČE,Savinjska,2020,Skupaj,169,bruto,1645.95
BRASLOVČE,Savinjska,2020,Skupaj,169,neto,1098.8
BRDA,Goriška,2017,OŠ ali manj,37,bruto,1473.2
BRDA,Goriška,2017,OŠ ali manj,37,neto,989.64
BRDA,Goriška,2018,OŠ ali manj,38,bruto,1530.48
BRDA,Goriška,2018,OŠ ali manj,38,neto,1022.86
BRDA,Goriška,2019,OŠ ali manj,35,bruto,1595.5
BRDA,Goriška,2019,OŠ ali manj,35,neto,1053.76
BRDA,Goriška,2020,OŠ ali manj,40,bruto,1549.15
BRDA,Goriška,2020,OŠ ali manj,40,neto,1034.99
BRDA,Goriška,2017,srednje poklicno izobraževanje,34,bruto,1473.2
BRDA,Goriška,2017,srednje poklicno izobraževanje,34,neto,989.64
BRDA,Goriška,2018,srednje poklicno izobraževanje,28,bruto,1530.48
BRDA,Goriška,2018,srednje poklicno izobraževanje,28,neto,1022.86
BRDA,Goriška,2019,srednje poklicno izobraževanje,25,bruto,1595.5
BRDA,Goriška,2019,srednje poklicno izobraževanje,25,neto,1053.76
BRDA,Goriška,2020,srednje poklicno izobraževanje,22,bruto,1549.15
BRDA,Goriška,2020,srednje poklicno izobraževanje,22,neto,1034.99
BRDA,Goriška,2017,"strokovno, splošno izobraževanje",32,bruto,1473.2
BRDA,Goriška,2017,"strokovno, splošno izobraževanje",32,neto,989.64
BRDA,Goriška,2018,"strokovno, splošno izobraževanje",33,bruto,1530.48
BRDA,Goriška,2018,"strokovno, splošno izobraževanje",33,neto,1022.86
BRDA,Goriška,2019,"strokovno, splošno izobraževanje",33,bruto,1595.5
BRDA,Goriška,2019,"strokovno, splošno izobraževanje",33,neto,1053.76
BRDA,Goriška,2020,"strokovno, splošno izobraževanje",34,bruto,1549.15
BRDA,Goriška,2020,"strokovno, splošno izobraževanje",34,neto,1034.99
BRDA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",39,bruto,1473.2
BRDA,Goriška,2017,"izobraževanje prve, druge, tretje stopnje",39,neto,989.64
BRDA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",34,bruto,1530.48
BRDA,Goriška,2018,"izobraževanje prve, druge, tretje stopnje",34,neto,1022.86
BRDA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",22,bruto,1595.5
BRDA,Goriška,2019,"izobraževanje prve, druge, tretje stopnje",22,neto,1053.76
BRDA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",33,bruto,1549.15
BRDA,Goriška,2020,"izobraževanje prve, druge, tretje stopnje",33,neto,1034.99
BRDA,Goriška,2017,Skupaj,142,bruto,1473.2
BRDA,Goriška,2017,Skupaj,142,neto,989.64
BRDA,Goriška,2018,Skupaj,133,bruto,1530.48
BRDA,Goriška,2018,Skupaj,133,neto,1022.86
BRDA,Goriška,2019,Skupaj,115,bruto,1595.5
BRDA,Goriška,2019,Skupaj,115,neto,1053.76
BRDA,Goriška,2020,Skupaj,129,bruto,1549.15
BRDA,Goriška,2020,Skupaj,129,neto,1034.99
BREZOVICA,Osrednjeslovenska,2017,OŠ ali manj,96,bruto,1415.31
BREZOVICA,Osrednjeslovenska,2017,OŠ ali manj,96,neto,938.63
BREZOVICA,Osrednjeslovenska,2018,OŠ ali manj,81,bruto,1460.5
BREZOVICA,Osrednjeslovenska,2018,OŠ ali manj,81,neto,964.31
BREZOVICA,Osrednjeslovenska,2019,OŠ ali manj,83,bruto,1560.27
BREZOVICA,Osrednjeslovenska,2019,OŠ ali manj,83,neto,1025.21
BREZOVICA,Osrednjeslovenska,2020,OŠ ali manj,71,bruto,1665.99
BREZOVICA,Osrednjeslovenska,2020,OŠ ali manj,71,neto,1103.02
BREZOVICA,Osrednjeslovenska,2017,srednje poklicno izobraževanje,113,bruto,1415.31
BREZOVICA,Osrednjeslovenska,2017,srednje poklicno izobraževanje,113,neto,938.63
BREZOVICA,Osrednjeslovenska,2018,srednje poklicno izobraževanje,104,bruto,1460.5
BREZOVICA,Osrednjeslovenska,2018,srednje poklicno izobraževanje,104,neto,964.31
BREZOVICA,Osrednjeslovenska,2019,srednje poklicno izobraževanje,102,bruto,1560.27
BREZOVICA,Osrednjeslovenska,2019,srednje poklicno izobraževanje,102,neto,1025.21
BREZOVICA,Osrednjeslovenska,2020,srednje poklicno izobraževanje,84,bruto,1665.99
BREZOVICA,Osrednjeslovenska,2020,srednje poklicno izobraževanje,84,neto,1103.02
BREZOVICA,Osrednjeslovenska,2017,"strokovno, splošno izobraževanje",152,bruto,1415.31
BREZOVICA,Osrednjeslovenska,2017,"strokovno, splošno izobraževanje",152,neto,938.63
BREZOVICA,Osrednjeslovenska,2018,"strokovno, splošno izobraževanje",119,bruto,1460.5
BREZOVICA,Osrednjeslovenska,2018,"strokovno, splošno izobraževanje",119,neto,964.31
BREZOVICA,Osrednjeslovenska,2019,"strokovno, splošno izobraževanje",121,bruto,1560.27
BREZOVICA,Osrednjeslovenska,2019,"strokovno, splošno izobraževanje",121,neto,1025.21
BREZOVICA,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",114,bruto,1665.99
BREZOVICA,Osrednjeslovenska,2020,"strokovno, splošno izobraževanje",114,neto,1103.02
BREZOVICA,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",114,bruto,1415.31
BREZOVICA,Osrednjeslovenska,2017,"izobraževanje prve, druge, tretje stopnje",114,neto,938.63
BREZOVICA,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",94,bruto,1460.5
BREZOVICA,Osrednjeslovenska,2018,"izobraževanje prve, druge, tretje stopnje",94,neto,964.31
BREZOVICA,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",94,bruto,1560.27
BREZOVICA,Osrednjeslovenska,2019,"izobraževanje prve, druge, tretje stopnje",94,neto,1025.21
BREZOVICA,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",70,bruto,1665.99
BREZOVICA,Osrednjeslovenska,2020,"izobraževanje prve, druge, tretje stopnje",70,neto,1103.02
BREZOVICA,Osrednjeslovenska,2017,Skupaj,475,bruto,1415.31
BREZOVICA,Osrednjeslovenska,2017,Skupaj,475,neto,938.63
BREZOVICA,Osrednjeslovenska,2018,Skupaj,398,bruto,1460.5
BREZOVICA,Osrednjeslovenska,2018,Skupaj,398,neto,964.31
BREZOVICA,Osrednjeslovenska,2019,Skupaj,400,bruto,1560.27
BREZOVICA,Osrednjeslovenska,2019,Skupaj,400,neto,1025.21
BREZOVICA,Osrednjeslovenska,2020,Skupaj,339,bruto,1665.99
BREZOVICA,Osrednjeslovenska,2020,Skupaj,339,neto,1103.02
BREŽICE,Posavska,2017,OŠ ali manj,391,bruto,1462.56
BREŽICE,Posavska,2017,OŠ ali manj,391,neto,972.63
BREŽICE,Posavska,2018,OŠ ali manj,338,bruto,1491.18
BREŽICE,Posavska,2018,OŠ ali manj,338,neto,987.83
BREŽICE,Posavska,2019,OŠ ali manj,344,bruto,1565.32
BREŽICE,Posavska,2019,OŠ ali manj,344,neto,1029.86
BREŽICE,Posavska,2020,OŠ ali manj,308,bruto,1698.83
BREŽICE,Posavska,2020,OŠ ali manj,308,neto,1117.05
BREŽICE,Posavska,2017,srednje poklicno izobraževanje,471,bruto,1462.56
BREŽICE,Posavska,2017,srednje poklicno izobraževanje,471,neto,972.63
BREŽICE,Posavska,2018,srednje poklicno izobraževanje,372,bruto,1491.18
BREŽICE,Posavska,2018,srednje poklicno izobraževanje,372,neto,987.83
BREŽICE,Posavska,2019,srednje poklicno izobraževanje,361,bruto,1565.32
BREŽICE,Posavska,2019,srednje poklicno izobraževanje,361,neto,1029.86
BREŽICE,Posavska,2020,srednje poklicno izobraževanje,349,bruto,1698.83
BREŽICE,Posavska,2020,srednje poklicno izobraževanje,349,neto,1117.05
BREŽICE,Posavska,2017,"strokovno, splošno izobraževanje",376,bruto,1462.56
BREŽICE,Posavska,2017,"strokovno, splošno izobraževanje",376,neto,972.63
BREŽICE,Posavska,2018,"strokovno, splošno izobraževanje",286,bruto,1491.18
BREŽICE,Posavska,2018,"strokovno, splošno izobraževanje",286,neto,987.83
BREŽICE,Posavska,2019,"strokovno, splošno izobraževanje",286,bruto,1565.32
BREŽICE,Posavska,2019,"strokovno, splošno izobraževanje",286,neto,1029.86
BREŽICE,Posavska,2020,"strokovno, splošno izobraževanje",285,bruto,1698.83
BREŽICE,Posavska,2020,"strokovno, splošno izobraževanje",285,neto,1117.05
BREŽICE,Posavska,2017,"izobraževanje prve, druge, tretje stopnje",221,bruto,1462.56
BREŽICE,Posavska,2017,"izobraževanje prve, druge, tretje stopnje",221,neto,972.63
BREŽICE,Posavska,2018,"izobraževanje prve, druge, tretje stopnje",162,bruto,1491.18
BREŽICE,Posavska,2018,"izobraževanje prve, druge, tretje stopnje",162,neto,987.83
BREŽICE,Posavska,2019,"izobraževanje prve, druge, tretje stopnje",155,bruto,1565.32
BREŽICE,Posavska,2019,"izobraževanje prve, druge, tretje stopnje",155,neto,1029.86
BREŽICE,Posavska,2020,"izobraževanje prve, druge, tretje stopnje",130,bruto,1698.83
BREŽICE,Posavska,2020,"izobraževanje prve, druge, tretje stopnje",130,neto,1117.05
BREŽICE,Posavska,2017,Skupaj,1459,bruto,1462.56
BREŽICE,Posavska,2017,Skupaj,1459,neto,972.63
BREŽICE,Posavska,2018,Skupaj,1158,bruto,1491.18
BREŽICE,Posavska,2018,Skupaj,1158,neto,987.83
BREŽICE,Posavska,2019,Skupaj,1146,bruto,1565.32
BREŽICE,Posavska,2019,Skupaj,1146,neto,1029.86
BREŽICE,Posavska,2020,Skupaj,1072,bruto,1698.83
BREŽICE,Posavska,2020,Skupaj,1072,neto,1117.05
CANKOVA,Pomurska,2017,OŠ ali manj,73,bruto,1330.71
CANKOVA,Pomurska,2017,OŠ ali manj,73,neto,901.84
CANKOVA,Pomurska,2018,OŠ ali manj,63,bruto,1380.59
CANKOVA,Pomurska,2018,OŠ ali manj,63,neto,932.42
CANKOVA,Pomurska,2019,OŠ ali manj,61,bruto,1437.04
CANKOVA,Pomurska,2019,OŠ ali manj,61,neto,965.71
CANKOVA,Pomurska,2020,OŠ ali manj,60,bruto,1560.95
CANKOVA,Pomurska,2020,OŠ ali manj,60,neto,1050.54
CANKOVA,Pomurska,2017,srednje poklicno izobraževanje,54,bruto,1330.71
CANKOVA,Pomurska,2017,srednje poklicno izobraževanje,54,neto,901.84
CANKOVA,Pomurska,2018,srednje poklicno izobraževanje,42,bruto,1380.59
CANKOVA,Pomurska,2018,srednje poklicno izobraževanje,42,neto,932.42
CANKOVA,Pomurska,2019,srednje poklicno izobraževanje,33,bruto,1437.04
CANKOVA,Pomurska,2019,srednje poklicno izobraževanje,33,neto,965.71
CANKOVA,Pomurska,2020,srednje poklicno izobraževanje,30,bruto,1560.95
CANKOVA,Pomurska,2020,srednje poklicno izobraževanje,30,neto,1050.54
CANKOVA,Pomurska,2017,"strokovno, splošno izobraževanje",21,bruto,1330.71
CANKOVA,Pomurska,2017,"strokovno, splošno izobraževanje",21,neto,901.84
CANKOVA,Pomurska,2018,"strokovno, splošno izobraževanje",25,bruto,1380.59
CANKOVA,Pomurska,2018,"strokovno, splošno izobraževanje",25,neto,932.42
CANKOVA,Pomurska,2019,"strokovno, splošno izobraževanje",19,bruto,1437.04
CANKOVA,Pomurska,2019,"strokovno, splošno izobraževanje",19,neto,965.71
CANKOVA,Pomurska,2020,"strokovno, splošno izobraževanje",23,bruto,1560.95
CANKOVA,Pomurska,2020,"strokovno, splošno izobraževanje",23,neto,1050.54
CANKOVA,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",12,bruto,1330.71
CANKOVA,Pomurska,2017,"izobraževanje prve, druge, tretje stopnje",12,neto,901.84
CANKOVA,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",10,bruto,1380.59
CANKOVA,Pomurska,2018,"izobraževanje prve, druge, tretje stopnje",10,neto,932.42
CANKOVA,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",10,bruto,1437.04
CANKOVA,Pomurska,2019,"izobraževanje prve, druge, tretje stopnje",10,neto,965.71
CANKOVA,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",12,bruto,1560.95
CANKOVA,Pomurska,2020,"izobraževanje prve, druge, tretje stopnje",12,neto,1050.54
CANKOVA,Pomurska,2017,Skupaj,160,bruto,1330.71
CANKOVA,Pomurska,2017,Skupaj,160,neto,901.84
CANKOVA,Pomurska,2018,Skupaj,140,bruto,1380.59
CANKOVA,Pomurska,2018,Skupaj,140,neto,932.42
CANKOVA,Pomurska,2019,Skupaj,123,bruto,1437.04
CANKOVA,Pomurska,2019,Skupaj,123,neto,965.71
CANKOVA,Pomurska,2020,Skupaj,125,bruto,1560.95
CANKOVA,Pomurska,2020,Skupaj,125,neto,1050.54
CELJE,Savinjska,2017,OŠ ali manj,1095,bruto,1568.44
CELJE,Savinjska,2017,OŠ ali manj,1095,neto,1030.7
CELJE,Savinjska,2018,OŠ ali manj,839,bruto,1613.6
CELJE,Savinjska,2018,OŠ ali manj,839,neto,1055.86
CELJE,Savinjska,2019,OŠ ali manj,729,bruto,1680.24
CELJE,Savinjska,2019,OŠ ali manj,729,neto,1093.56
CELJE,Savinjska,2020,OŠ ali manj,734,bruto,1783.26
CELJE,Savinjska,2020,OŠ ali manj,734,neto,1166.65
CELJE,Savinjska,2017,srednje poklicno izobraževanje,1008,bruto,1568.44
CELJE,Savinjska,2017,srednje poklicno izobraževanje,1008,neto,1030.7
CELJE,Savinjska,2018,srednje poklicno izobraževanje,769,bruto,1613.6
CELJE,Savinjska,2018,srednje poklicno izobraževanje,769,neto,1055.86
CELJE,Savinjska,2019,srednje poklicno izobraževanje,651,bruto,1680.24
CELJE,Savinjska,2019,srednje poklicno izobraževanje,651,neto,1093.56
CELJE,Savinjska,2020,srednje poklicno izobraževanje,621,bruto,1783.26
CELJE,Savinjska,2020,srednje poklicno izobraževanje,621,neto,1166.65
CELJE,Savinjska,2017,"strokovno, splošno izobraževanje",828,bruto,1568.44
